Order ID,Order Date,Ship Date,Catomer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit,,concat for Query,,,,,,,,,,,,,,,,,,,,,,
US-2011-114643,6/13/2011,6/17/2011,Riya Patel,United States,Los Angeles,California,Appliances,Multi-Purpose Air Purifier,14.52,3,4.79,,"('US-2011-114643', '2011-06-13', '2011-06-17', 'Riya Patel', 'United States', 'Los Angeles', 'California', 'Appliances', 'Multi-Purpose Air Purifier', 14.52, 3, 4.79),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-100839,10/14/2013,10/18/2013,Vivaan Kulkarni,United States,Aurora,Colorado,Art,Budget Sketch Pad,727.45,5,-465.57,,"('CA-2013-100839', '2013-10-14', '2013-10-18', 'Vivaan Kulkarni', 'United States', 'Aurora', 'Colorado', 'Art', 'Budget Sketch Pad', 727.45, 5, -465.57),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-100839,10/14/2013,10/18/2013,Aisha Roy,United States,Aurora,Colorado,Copiers,Professional Compact Copier,24.96,3,4.37,,"('CA-2013-100839', '2013-10-14', '2013-10-18', 'Aisha Roy', 'United States', 'Aurora', 'Colorado', 'Copiers', 'Professional Compact Copier', 24.96, 3, 4.37),",,,,,,,,,,,,,,,,,,,,,,
US-2014-118857,4/16/2014,4/19/2014,Michael Johnson,United States,Henderson,Nevada,Copiers,Budget Compact Copier,196.45,5,70.72,,"('US-2014-118857', '2014-04-16', '2014-04-19', 'Michael Johnson', 'United States', 'Henderson', 'Nevada', 'Copiers', 'Budget Compact Copier', 196.45, 5, 70.72),",,,,,,,,,,,,,,,,,,,,,,
US-2013-148201,8/27/2013,8/30/2013,Sneha Miller,United States,Seattle,Washington,Bookcases,Steel Corner Bookcase,6.48,1,3.11,,"('US-2013-148201', '2013-08-27', '2013-08-30', 'Sneha Miller', 'United States', 'Seattle', 'Washington', 'Bookcases', 'Steel Corner Bookcase', 6.48, 1, 3.11),",,,,,,,,,,,,,,,,,,,,,,
US-2011-116932,7/21/2011,7/25/2011,Aarav Khan,United States,San Francisco,California,Art,Classic Poster,99.2,5,25.79,,"('US-2011-116932', '2011-07-21', '2011-07-25', 'Aarav Khan', 'United States', 'San Francisco', 'California', 'Art', 'Classic Poster', 99.20, 5, 25.79),",,,,,,,,,,,,,,,,,,,,,,
US-2011-116932,7/21/2011,7/25/2011,Kavya Das,United States,San Francisco,California,Accessories,Smart Cable Organizer,801.57,2,50.1,,"('US-2011-116932', '2011-07-21', '2011-07-25', 'Kavya Das', 'United States', 'San Francisco', 'California', 'Accessories', 'Smart Cable Organizer', 801.57, 2, 50.10),",,,,,,,,,,,,,,,,,,,,,,
US-2011-116932,7/21/2011,7/25/2011,James Singh,United States,San Francisco,California,Copiers,Heavy-Duty Digital Copier,272.85,1,27.28,,"('US-2011-116932', '2011-07-21', '2011-07-25', 'James Singh', 'United States', 'San Francisco', 'California', 'Copiers', 'Heavy-Duty Digital Copier', 272.85, 1, 27.28),",,,,,,,,,,,,,,,,,,,,,,
US-2014-142888,11/22/2014,11/26/2014,Sarah Nair,United States,Spokane,Washington,Phones,Steel Headset,70.98,1,20.58,,"('US-2014-142888', '2014-11-22', '2014-11-26', 'Sarah Nair', 'United States', 'Spokane', 'Washington', 'Phones', 'Steel Headset', 70.98, 1, 20.58),",,,,,,,,,,,,,,,,,,,,,,
US-2014-118885,12/30/2014,1/3/2015,Emma Deshmukh,United States,Los Angeles,California,Envelopes,Budget Window Envelope,393.57,4,-44.28,,"('US-2014-118885', '2014-12-30', '2015-01-03', 'Emma Deshmukh', 'United States', 'Los Angeles', 'California', 'Envelopes', 'Budget Window Envelope', 393.57, 4, -44.28),",,,,,,,,,,,,,,,,,,,,,,
US-2014-118885,12/30/2014,1/3/2015,Meera Smith,United States,Los Angeles,California,Appliances,Ergonomic Microwave,302.38,3,22.68,,"('US-2014-118885', '2014-12-30', '2015-01-03', 'Meera Smith', 'United States', 'Los Angeles', 'California', 'Appliances', 'Ergonomic Microwave', 302.38, 3, 22.68),",,,,,,,,,,,,,,,,,,,,,,
US-2013-147578,4/23/2013,4/27/2013,David Brown,United States,San Francisco,California,Phones,Heavy-Duty Screen Protector,31.56,3,10.41,,"('US-2013-147578', '2013-04-23', '2013-04-27', 'David Brown', 'United States', 'San Francisco', 'California', 'Phones', 'Heavy-Duty Screen Protector', 31.56, 3, 10.41),",,,,,,,,,,,,,,,,,,,,,,
US-2011-157623,3/14/2011,3/18/2011,Daniel Smith,United States,Huntington Beach,California,Envelopes,Ergonomic Document Envelope,10.56,2,4.75,,"('US-2011-157623', '2011-03-14', '2011-03-18', 'Daniel Smith', 'United States', 'Huntington Beach', 'California', 'Envelopes', 'Ergonomic Document Envelope', 10.56, 2, 4.75),",,,,,,,,,,,,,,,,,,,,,,
US-2011-157623,3/14/2011,3/18/2011,Emma Nair,United States,Huntington Beach,California,Envelopes,Ergonomic Document Envelope,3.38,1,1.25,,"('US-2011-157623', '2011-03-14', '2011-03-18', 'Emma Nair', 'United States', 'Huntington Beach', 'California', 'Envelopes', 'Ergonomic Document Envelope', 3.38, 1, 1.25),",,,,,,,,,,,,,,,,,,,,,,
US-2013-100083,11/25/2013,11/30/2013,Neha Das,United States,Medford,Oregon,Furnishings,Compact Curtain Set,24.78,1,7.75,,"('US-2013-100083', '2013-11-25', '2013-11-30', 'Neha Das', 'United States', 'Medford', 'Oregon', 'Furnishings', 'Compact Curtain Set', 24.78, 1, 7.75),",,,,,,,,,,,,,,,,,,,,,,
US-2012-109197,12/31/2012,1/4/2013,Meera Deshmukh,United States,Missoula,Montana,Tables,Adjustable Study Table,487.98,2,152.5,,"('US-2012-109197', '2012-12-31', '2013-01-04', 'Meera Deshmukh', 'United States', 'Missoula', 'Montana', 'Tables', 'Adjustable Study Table', 487.98, 2, 152.50),",,,,,,,,,,,,,,,,,,,,,,
US-2014-167094,10/22/2014,10/23/2014,Kavya Davis,United States,Springfield,Oregon,Phones,Modern Headset,5.18,1,1.81,,"('US-2014-167094', '2014-10-22', '2014-10-23', 'Kavya Davis', 'United States', 'Springfield', 'Oregon', 'Phones', 'Modern Headset', 5.18, 1, 1.81),",,,,,,,,,,,,,,,,,,,,,,
US-2014-167094,10/22/2014,10/23/2014,Priya Deshmukh,United States,Springfield,Oregon,Binders,Premium Ring Binder,478.48,2,47.85,,"('US-2014-167094', '2014-10-22', '2014-10-23', 'Priya Deshmukh', 'United States', 'Springfield', 'Oregon', 'Binders', 'Premium Ring Binder', 478.48, 2, 47.85),",,,,,,,,,,,,,,,,,,,,,,
US-2014-167094,10/22/2014,10/23/2014,Rahul Reddy,United States,Springfield,Oregon,Machines,Portable Shredder,28.4,2,6.75,,"('US-2014-167094', '2014-10-22', '2014-10-23', 'Rahul Reddy', 'United States', 'Springfield', 'Oregon', 'Machines', 'Portable Shredder', 28.40, 2, 6.75),",,,,,,,,,,,,,,,,,,,,,,
US-2012-157959,2/3/2012,2/4/2012,Sarah Gupta,United States,Los Angeles,California,Envelopes,Luxury Window Envelope,136.92,4,41.08,,"('US-2012-157959', '2012-02-03', '2012-02-04', 'Sarah Gupta', 'United States', 'Los Angeles', 'California', 'Envelopes', 'Luxury Window Envelope', 136.92, 4, 41.08),",,,,,,,,,,,,,,,,,,,,,,
US-2013-105963,11/16/2013,11/23/2013,Aisha Kulkarni,United States,Los Angeles,California,Tables,Eco Meeting Table,99.39,3,40.75,,"('US-2013-105963', '2013-11-16', '2013-11-23', 'Aisha Kulkarni', 'United States', 'Los Angeles', 'California', 'Tables', 'Eco Meeting Table', 99.39, 3, 40.75),",,,,,,,,,,,,,,,,,,,,,,
US-2014-126865,12/6/2014,12/8/2014,James Joshi,United States,San Diego,California,Envelopes,Slim Bubble Mailer,92.94,3,41.82,,"('US-2014-126865', '2014-12-06', '2014-12-08', 'James Joshi', 'United States', 'San Diego', 'California', 'Envelopes', 'Slim Bubble Mailer', 92.94, 3, 41.82),",,,,,,,,,,,,,,,,,,,,,,
US-2014-102834,3/10/2014,3/14/2014,Aarav Das,United States,San Francisco,California,Envelopes,Ergonomic Window Envelope,199.98,2,69.99,,"('US-2014-102834', '2014-03-10', '2014-03-14', 'Aarav Das', 'United States', 'San Francisco', 'California', 'Envelopes', 'Ergonomic Window Envelope', 199.98, 2, 69.99),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-139710,6/10/2013,6/16/2013,Arjun Kulkarni,United States,Los Angeles,California,Fasteners,Eco Push Pins,177.48,3,19.97,,"('CA-2013-139710', '2013-06-10', '2013-06-16', 'Arjun Kulkarni', 'United States', 'Los Angeles', 'California', 'Fasteners', 'Eco Push Pins', 177.48, 3, 19.97),",,,,,,,,,,,,,,,,,,,,,,
US-2014-121538,11/29/2014,12/2/2014,Emily Shah,United States,Denver,Colorado,Art,Compact Poster,88.77,2,31.07,,"('US-2014-121538', '2014-11-29', '2014-12-02', 'Emily Shah', 'United States', 'Denver', 'Colorado', 'Art', 'Compact Poster', 88.77, 2, 31.07),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101539,3/17/2014,3/19/2014,Aditya Nair,United States,Seattle,Washington,Furnishings,Deluxe Coat Rack,6.48,1,3.11,,"('CA-2014-101539', '2014-03-17', '2014-03-19', 'Aditya Nair', 'United States', 'Seattle', 'Washington', 'Furnishings', 'Deluxe Coat Rack', 6.48, 1, 3.11),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101539,3/17/2014,3/19/2014,John Brown,United States,Seattle,Washington,Fasteners,Slim Push Pins,46.51,1,1.86,,"('CA-2014-101539', '2014-03-17', '2014-03-19', 'John Brown', 'United States', 'Seattle', 'Washington', 'Fasteners', 'Slim Push Pins', 46.51, 1, 1.86),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101539,3/17/2014,3/19/2014,David Nair,United States,Seattle,Washington,Machines,Steel Label Maker,659.98,3,49.5,,"('CA-2014-101539', '2014-03-17', '2014-03-19', 'David Nair', 'United States', 'Seattle', 'Washington', 'Machines', 'Steel Label Maker', 659.98, 3, 49.50),",,,,,,,,,,,,,,,,,,,,,,
US-2013-152121,11/28/2013,11/30/2013,David Sharma,United States,Scottsdale,Arizona,Fasteners,Budget Rubber Bands,271.99,1,23.8,,"('US-2013-152121', '2013-11-28', '2013-11-30', 'David Sharma', 'United States', 'Scottsdale', 'Arizona', 'Fasteners', 'Budget Rubber Bands', 271.99, 1, 23.80),",,,,,,,,,,,,,,,,,,,,,,
US-2014-101245,11/28/2014,12/4/2014,Sophia Reddy,United States,San Francisco,California,Bookcases,Premium Wood Bookcase,244.55,5,114.94,,"('US-2014-101245', '2014-11-28', '2014-12-04', 'Sophia Reddy', 'United States', 'San Francisco', 'California', 'Bookcases', 'Premium Wood Bookcase', 244.55, 5, 114.94),",,,,,,,,,,,,,,,,,,,,,,
US-2014-101245,11/28/2014,12/4/2014,John Sharma,United States,San Francisco,California,Phones,Professional Cordless Phone,166.16,8,59.82,,"('US-2014-101245', '2014-11-28', '2014-12-04', 'John Sharma', 'United States', 'San Francisco', 'California', 'Phones', 'Professional Cordless Phone', 166.16, 8, 59.82),",,,,,,,,,,,,,,,,,,,,,,
US-2012-141768,5/25/2012,5/27/2012,Riya Miller,United States,San Francisco,California,Paper,Portable Notebook,14.73,3,4.86,,"('US-2012-141768', '2012-05-25', '2012-05-27', 'Riya Miller', 'United States', 'San Francisco', 'California', 'Paper', 'Portable Notebook', 14.73, 3, 4.86),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112109,7/9/2013,7/13/2013,Riya Das,United States,Broomfield,Colorado,Binders,Wooden Document Folder,19.97,2,-13.31,,"('US-2013-112109', '2013-07-09', '2013-07-13', 'Riya Das', 'United States', 'Broomfield', 'Colorado', 'Binders', 'Wooden Document Folder', 19.97, 2, -13.31),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112109,7/9/2013,7/13/2013,Arjun Patel,United States,Broomfield,Colorado,Chairs,Wireless Executive Chair,33.49,7,-1.26,,"('US-2013-112109', '2013-07-09', '2013-07-13', 'Arjun Patel', 'United States', 'Broomfield', 'Colorado', 'Chairs', 'Wireless Executive Chair', 33.49, 7, -1.26),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112109,7/9/2013,7/13/2013,Rohan Khan,United States,Broomfield,Colorado,Machines,Wireless Laminator,8.74,4,-6.12,,"('US-2013-112109', '2013-07-09', '2013-07-13', 'Rohan Khan', 'United States', 'Broomfield', 'Colorado', 'Machines', 'Wireless Laminator', 8.74, 4, -6.12),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112109,7/9/2013,7/13/2013,Kavya Davis,United States,Broomfield,Colorado,Copiers,Multi-Purpose Digital Copier,662.88,3,74.57,,"('US-2013-112109', '2013-07-09', '2013-07-13', 'Kavya Davis', 'United States', 'Broomfield', 'Colorado', 'Copiers', 'Multi-Purpose Digital Copier', 662.88, 3, 74.57),",,,,,,,,,,,,,,,,,,,,,,
US-2012-109939,5/8/2012,5/12/2012,Olivia Deshmukh,United States,Salem,Oregon,Chairs,Smart Gaming Chair,5.25,2,0.59,,"('US-2012-109939', '2012-05-08', '2012-05-12', 'Olivia Deshmukh', 'United States', 'Salem', 'Oregon', 'Chairs', 'Smart Gaming Chair', 5.25, 2, 0.59),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112669,4/15/2013,4/15/2013,Meera Das,United States,Glendale,Arizona,Storage,Slim Plastic Crate,933.54,4,105.02,,"('US-2013-112669', '2013-04-15', '2013-04-15', 'Meera Das', 'United States', 'Glendale', 'Arizona', 'Storage', 'Slim Plastic Crate', 933.54, 4, 105.02),",,,,,,,,,,,,,,,,,,,,,,
US-2013-112669,4/15/2013,4/15/2013,Emma Davis,United States,Glendale,Arizona,Binders,Executive Document Folder,42.98,4,4.3,,"('US-2013-112669', '2013-04-15', '2013-04-15', 'Emma Davis', 'United States', 'Glendale', 'Arizona', 'Binders', 'Executive Document Folder', 42.98, 4, 4.30),",,,,,,,,,,,,,,,,,,,,,,
US-2011-164721,11/25/2011,11/27/2011,Sai Khan,United States,Brentwood,California,Storage,Luxury Cabinet,320.88,6,93.06,,"('US-2011-164721', '2011-11-25', '2011-11-27', 'Sai Khan', 'United States', 'Brentwood', 'California', 'Storage', 'Luxury Cabinet', 320.88, 6, 93.06),",,,,,,,,,,,,,,,,,,,,,,
US-2011-164721,11/25/2011,11/27/2011,Pooja Brown,United States,Brentwood,California,Fasteners,Deluxe Binder Clips,23.88,3,10.51,,"('US-2011-164721', '2011-11-25', '2011-11-27', 'Pooja Brown', 'United States', 'Brentwood', 'California', 'Fasteners', 'Deluxe Binder Clips', 23.88, 3, 10.51),",,,,,,,,,,,,,,,,,,,,,,
US-2011-164721,11/25/2011,11/27/2011,Rahul Gupta,United States,Brentwood,California,Machines,Wooden Label Maker,26.76,4,12.31,,"('US-2011-164721', '2011-11-25', '2011-11-27', 'Rahul Gupta', 'United States', 'Brentwood', 'California', 'Machines', 'Wooden Label Maker', 26.76, 4, 12.31),",,,,,,,,,,,,,,,,,,,,,,
US-2014-133648,6/26/2014,7/3/2014,Kavya Brown,United States,Springfield,Oregon,Machines,Ergonomic Laminator,71.04,6,26.64,,"('US-2014-133648', '2014-06-26', '2014-07-03', 'Kavya Brown', 'United States', 'Springfield', 'Oregon', 'Machines', 'Ergonomic Laminator', 71.04, 6, 26.64),",,,,,,,,,,,,,,,,,,,,,,
US-2014-133648,6/26/2014,7/3/2014,Emma Singh,United States,Springfield,Oregon,Machines,Slim Laminator,5.34,2,0.73,,"('US-2014-133648', '2014-06-26', '2014-07-03', 'Emma Singh', 'United States', 'Springfield', 'Oregon', 'Machines', 'Slim Laminator', 5.34, 2, 0.73),",,,,,,,,,,,,,,,,,,,,,,
US-2014-133648,6/26/2014,7/3/2014,Olivia Nair,United States,Springfield,Oregon,Furnishings,Compact Floor Rug,11.3,3,-2.12,,"('US-2014-133648', '2014-06-26', '2014-07-03', 'Olivia Nair', 'United States', 'Springfield', 'Oregon', 'Furnishings', 'Compact Floor Rug', 11.30, 3, -2.12),",,,,,,,,,,,,,,,,,,,,,,
US-2014-166128,4/12/2014,4/19/2014,Sophia Sharma,United States,Pasadena,California,Copiers,Ergonomic All-in-One Copier,199.95,5,21.99,,"('US-2014-166128', '2014-04-12', '2014-04-19', 'Sophia Sharma', 'United States', 'Pasadena', 'California', 'Copiers', 'Ergonomic All-in-One Copier', 199.95, 5, 21.99),",,,,,,,,,,,,,,,,,,,,,,
US-2014-166128,4/12/2014,4/19/2014,Rohan Reddy,United States,Pasadena,California,Furnishings,Luxury Wall Shelf,41.86,7,14.23,,"('US-2014-166128', '2014-04-12', '2014-04-19', 'Rohan Reddy', 'United States', 'Pasadena', 'California', 'Furnishings', 'Luxury Wall Shelf', 41.86, 7, 14.23),",,,,,,,,,,,,,,,,,,,,,,
US-2012-113110,3/19/2012,3/23/2012,David Brown,United States,San Bernardino,California,Bookcases,Portable Corner Bookcase,17.57,2,6.37,,"('US-2012-113110', '2012-03-19', '2012-03-23', 'David Brown', 'United States', 'San Bernardino', 'California', 'Bookcases', 'Portable Corner Bookcase', 17.57, 2, 6.37),",,,,,,,,,,,,,,,,,,,,,,
US-2012-113110,3/19/2012,3/23/2012,Aisha Kulkarni,United States,San Bernardino,California,Copiers,Ergonomic Digital Copier,14.62,2,6.87,,"('US-2012-113110', '2012-03-19', '2012-03-23', 'Aisha Kulkarni', 'United States', 'San Bernardino', 'California', 'Copiers', 'Ergonomic Digital Copier', 14.62, 2, 6.87),",,,,,,,,,,,,,,,,,,,,,,
US-2012-113110,3/19/2012,3/23/2012,Meera Smith,United States,San Bernardino,California,Chairs,Steel Folding Chair,33.36,4,8.67,,"('US-2012-113110', '2012-03-19', '2012-03-23', 'Meera Smith', 'United States', 'San Bernardino', 'California', 'Chairs', 'Steel Folding Chair', 33.36, 4, 8.67),",,,,,,,,,,,,,,,,,,,,,,
US-2012-113110,3/19/2012,3/23/2012,Olivia Deshmukh,United States,San Bernardino,California,Binders,Budget Portfolio Binder,40.14,6,19.67,,"('US-2012-113110', '2012-03-19', '2012-03-23', 'Olivia Deshmukh', 'United States', 'San Bernardino', 'California', 'Binders', 'Budget Portfolio Binder', 40.14, 6, 19.67),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-111241,8/21/2014,8/23/2014,Arjun Nair,United States,Fresno,California,Bookcases,Compact Wood Bookcase,239.12,5,77.71,,"('CA-2014-111241', '2014-08-21', '2014-08-23', 'Arjun Nair', 'United States', 'Fresno', 'California', 'Bookcases', 'Compact Wood Bookcase', 239.12, 5, 77.71),",,,,,,,,,,,,,,,,,,,,,,
US-2012-114237,3/13/2012,3/15/2012,Neha Das,United States,Seattle,Washington,Binders,Compact Lever Arch File,141.96,2,39.75,,"('US-2012-114237', '2012-03-13', '2012-03-15', 'Neha Das', 'United States', 'Seattle', 'Washington', 'Binders', 'Compact Lever Arch File', 141.96, 2, 39.75),",,,,,,,,,,,,,,,,,,,,,,
US-2013-113516,9/9/2013,9/11/2013,Sophia Reddy,United States,Lancaster,California,Binders,Luxury Portfolio Binder,33.02,2,11.56,,"('US-2013-113516', '2013-09-09', '2013-09-11', 'Sophia Reddy', 'United States', 'Lancaster', 'California', 'Binders', 'Luxury Portfolio Binder', 33.02, 2, 11.56),",,,,,,,,,,,,,,,,,,,,,,
US-2013-113516,9/9/2013,9/11/2013,Isha Shah,United States,Lancaster,California,Bookcases,Modern 5-Shelf Bookcase,67.14,4,23.5,,"('US-2013-113516', '2013-09-09', '2013-09-11', 'Isha Shah', 'United States', 'Lancaster', 'California', 'Bookcases', 'Modern 5-Shelf Bookcase', 67.14, 4, 23.50),",,,,,,,,,,,,,,,,,,,,,,
US-2012-119214,1/23/2012,1/27/2012,Vivaan Khan,United States,Bozeman,Montana,Tables,Professional Study Table,29.04,3,13.94,,"('US-2012-119214', '2012-01-23', '2012-01-27', 'Vivaan Khan', 'United States', 'Bozeman', 'Montana', 'Tables', 'Professional Study Table', 29.04, 3, 13.94),",,,,,,,,,,,,,,,,,,,,,,
US-2012-119214,1/23/2012,1/27/2012,Amit Miller,United States,Bozeman,Montana,Supplies,Wooden Marker Set,14.62,2,6.87,,"('US-2012-119214', '2012-01-23', '2012-01-27', 'Amit Miller', 'United States', 'Bozeman', 'Montana', 'Supplies', 'Wooden Marker Set', 14.62, 2, 6.87),",,,,,,,,,,,,,,,,,,,,,,
US-2012-122287,6/18/2012,6/23/2012,Sneha Kulkarni,United States,Peoria,Arizona,Paper,Budget Graph Paper,11.95,3,4.33,,"('US-2012-122287', '2012-06-18', '2012-06-23', 'Sneha Kulkarni', 'United States', 'Peoria', 'Arizona', 'Paper', 'Budget Graph Paper', 11.95, 3, 4.33),",,,,,,,,,,,,,,,,,,,,,,
US-2012-122287,6/18/2012,6/23/2012,Rohan Deshmukh,United States,Peoria,Arizona,Furnishings,Eco Floor Rug,4.54,7,-3.33,,"('US-2012-122287', '2012-06-18', '2012-06-23', 'Rohan Deshmukh', 'United States', 'Peoria', 'Arizona', 'Furnishings', 'Eco Floor Rug', 4.54, 7, -3.33),",,,,,,,,,,,,,,,,,,,,,,
US-2012-122287,6/18/2012,6/23/2012,David Mehta,United States,Peoria,Arizona,Machines,Ergonomic Shredder,9.16,2,-6.1,,"('US-2012-122287', '2012-06-18', '2012-06-23', 'David Mehta', 'United States', 'Peoria', 'Arizona', 'Machines', 'Ergonomic Shredder', 9.16, 2, -6.10),",,,,,,,,,,,,,,,,,,,,,,
US-2012-122287,6/18/2012,6/23/2012,Priya Nair,United States,Peoria,Arizona,Art,Premium Paint Brush Kit,75.36,5,20.72,,"('US-2012-122287', '2012-06-18', '2012-06-23', 'Priya Nair', 'United States', 'Peoria', 'Arizona', 'Art', 'Premium Paint Brush Kit', 75.36, 5, 20.72),",,,,,,,,,,,,,,,,,,,,,,
US-2012-104493,10/2/2012,10/8/2012,Riya Gupta,United States,San Diego,California,Binders,Premium Lever Arch File,57.5,6,20.13,,"('US-2012-104493', '2012-10-02', '2012-10-08', 'Riya Gupta', 'United States', 'San Diego', 'California', 'Binders', 'Premium Lever Arch File', 57.50, 6, 20.13),",,,,,,,,,,,,,,,,,,,,,,
US-2011-106439,10/31/2011,11/4/2011,Sneha Miller,United States,Los Angeles,California,Furnishings,Premium Desk Lamp,11.34,3,5.22,,"('US-2011-106439', '2011-10-31', '2011-11-04', 'Sneha Miller', 'United States', 'Los Angeles', 'California', 'Furnishings', 'Premium Desk Lamp', 11.34, 3, 5.22),",,,,,,,,,,,,,,,,,,,,,,
US-2011-106439,10/31/2011,11/4/2011,Priya Smith,United States,Los Angeles,California,Bookcases,Adjustable Corner Bookcase,80.3,5,20.88,,"('US-2011-106439', '2011-10-31', '2011-11-04', 'Priya Smith', 'United States', 'Los Angeles', 'California', 'Bookcases', 'Adjustable Corner Bookcase', 80.30, 5, 20.88),",,,,,,,,,,,,,,,,,,,,,,
US-2011-106439,10/31/2011,11/4/2011,Priya Kulkarni,United States,Los Angeles,California,Supplies,Wooden Tape Roll,15.97,2,5.39,,"('US-2011-106439', '2011-10-31', '2011-11-04', 'Priya Kulkarni', 'United States', 'Los Angeles', 'California', 'Supplies', 'Wooden Tape Roll', 15.97, 2, 5.39),",,,,,,,,,,,,,,,,,,,,,,
US-2011-106439,10/31/2011,11/4/2011,Pooja Shah,United States,Los Angeles,California,Fasteners,Slim Rubber Bands,64.74,13,30.43,,"('US-2011-106439', '2011-10-31', '2011-11-04', 'Pooja Shah', 'United States', 'Los Angeles', 'California', 'Fasteners', 'Slim Rubber Bands', 64.74, 13, 30.43),",,,,,,,,,,,,,,,,,,,,,,
US-2011-106439,10/31/2011,11/4/2011,Aarav Patel,United States,Los Angeles,California,Envelopes,Luxury Catalog Envelope,19.3,3,6.03,,"('US-2011-106439', '2011-10-31', '2011-11-04', 'Aarav Patel', 'United States', 'Los Angeles', 'California', 'Envelopes', 'Luxury Catalog Envelope', 19.30, 3, 6.03),",,,,,,,,,,,,,,,,,,,,,,
